bolig_id;addr;vej;zip;pris;energi;type;kvm;ejerudg;grund;vaer;liggetid;alder
38fb6939-38ae-4eec-a0f5-edab50c51cde;/adresse/roedkaelkevej-51-2630-taastrup;Rødkælkevej 512630 Taastrup;2630 Taastrup;3.295.000,00 kr.;Energimærke E;Villa;104 m²;Ejerudg. 3.635 kr./md;Grund 810 m²;4 Vær.;71 dage;Opført 1953
38fb6939-38ae-4eec-a0f5-edab50c51cde;/adresse/roedkaelkevej-51-2630-taastrup;Rødkælkevej 512630 Taastrup;(-11%);3.295.000,00 kr.;Energimærke E;Villa;104 m²;Ejerudg. 3.635 kr./md;Grund 810 m²;4 Vær.;71 dage;Opført 1953
eeaf3dca-7540-4d25-97c2-c12b0b19d721;/adresse/lund-gade-42-4673-roedvig-stevns;Lund Gade 42Lund, 4673 Rødvig Stevns;Lund, 4673 Rødvig Stevns;1.350.000,00 kr.;Energimærke B;Villa;75 m²;Ejerudg. 1.671 kr./md;Grund 433 m²;2 Vær.;71 dage;Opført 1700
f49dd157-ef02-44ad-b458-90ede739a4e3;/adresse/grumstolsvej-44b-8270-hoejbjerg;Grumstolsvej 44B8270 Højbjerg;8270 Højbjerg;8.498.000,00 kr.;Energimærke B;Villa;154 m²;Ejerudg. 5.275 kr./md;Grund 1.510 m²;4 Vær.;71 dage;Opført 1987
8fe68f7a-6d58-4c25-abbb-f1712c4824ba;/adresse/rosenvej-1-8870-langaa;Rosenvej 1Stevnstrup, 8870 Langå;Stevnstrup, 8870 Langå;2.895.000,00 kr.;Energimærke D;Villa;153 m²;Ejerudg. 1.894 kr./md;Grund 1.022 m²;4 Vær.;71 dage;Opført 1968
fdb878f8-e4a5-4864-8ee4-43013ab8b28b;/adresse/kaermindevej-8-9881-bindslev;Kærmindevej 8Tuen, 9881 Bindslev;Tuen, 9881 Bindslev;585.000,00 kr.;Energimærke G;Villa/Landejendom;135 m²;Ejerudg. 1.145 kr./md;Grund 5.693 m²;4 Vær.;71 dage;Opført 1905
7f4ef330-bf6f-425b-a62d-556ba436de7a;/adresse/drosselvej-3-9940-laesoe;Drosselvej 3Østerby Havn, 9940 Læsø;Østerby Havn, 9940 Læsø;1.875.000,00 kr.;Energimærke B;Villa/Fritidsbolig;107 m²;Ejerudg. 1.217 kr./md;Grund 705 m²;3 Vær.;71 dage;Opført 2009
a15a073e-9d0d-44cc-a60d-88dda1ad8843;/adresse/moellevej-5-4960-holeby;Møllevej 5Fuglse, 4960 Holeby;Fuglse, 4960 Holeby;445.000,00 kr.;Energimærke E;Villa/Fritidsbolig;97 m²;Ejerudg. 894 kr./md;Grund 650 m²;4 Vær.;71 dage;Opført 1930
3d006c48-dac4-4f40-b36c-8f2ca549cb81;/adresse/noerrehedevej-20-9700-broenderslev;Nørrehedevej 209700 Brønderslev;9700 Brønderslev;2.350.000,00 kr.;Energimærke E;Villa/Landejendom;197 m²;Ejerudg. 2.013 kr./md;Grund 4.098 m²;4 Vær.;71 dage;Opført 1985
8f4bdb24-c58c-4976-8689-90b58b7295fb;/adresse/bispehaven-30-9900-frederikshavn;Bispehaven 30Elling, 9900 Frederikshavn;Elling, 9900 Frederikshavn;1.395.000,00 kr.;Energimærke E;Villa;182 m²;Ejerudg. 1.520 kr./md;Grund 916 m²;4 Vær.;71 dage;Opført 1986
3c3ad964-86da-4dff-b8e3-80b51f16a8f9;/adresse/skovtunet-19-8700-horsens;Skovtunet 198700 Horsens;8700 Horsens;2.095.000,00 kr.;Energimærke A2015;Villa;82 m²;Ejerudg. 1.685 kr./md;Grund 330 m²;3 Vær.;71 dage;Opført 2020
86cbaf42-d692-4ef3-91d3-c483e3735ffb;/adresse/odinsvej-42-7700-thisted;Odinsvej 42Sjørring, 7700 Thisted;Sjørring, 7700 Thisted;1.395.000,00 kr.;Energimærke D;Villa;119 m²;Ejerudg. 1.305 kr./md;Grund 823 m²;3 Vær.;71 dage;Opført 1997
c5d3a847-87db-44ea-b408-09c412ac255c;/adresse/braeraavej-19-6100-haderslev;Bræråvej 19Hoptrup, 6100 Haderslev;Hoptrup, 6100 Haderslev;950.000,00 kr.;Energimærke G;Villa;120 m²;Ejerudg. 1.250 kr./md;Grund 1.194 m²;4 Vær.;71 dage;Opført 1941
c5d3a847-87db-44ea-b408-09c412ac255c;/adresse/braeraavej-19-6100-haderslev;Bræråvej 19Hoptrup, 6100 Haderslev;(-5%);950.000,00 kr.;Energimærke G;Villa;120 m²;Ejerudg. 1.250 kr./md;Grund 1.194 m²;4 Vær.;71 dage;Opført 1941
220c7c77-7664-4565-87c1-330741b0b15f;/adresse/stationsvej-24-7700-thisted;Stationsvej 24Nors, 7700 Thisted;Nors, 7700 Thisted;945.000,00 kr.;Energimærke D;Villa;150 m²;Ejerudg. 1.442 kr./md;Grund 772 m²;4 Vær.;71 dage;Opført 1975
220c7c77-7664-4565-87c1-330741b0b15f;/adresse/stationsvej-24-7700-thisted;Stationsvej 24Nors, 7700 Thisted;(-5%);945.000,00 kr.;Energimærke D;Villa;150 m²;Ejerudg. 1.442 kr./md;Grund 772 m²;4 Vær.;71 dage;Opført 1975
43e3452f-5379-452e-a1ce-eec589d6443f;/adresse/kirkebakken-3-7500-holstebro;Kirkebakken 3Borbjerg, 7500 Holstebro;Borbjerg, 7500 Holstebro;1.095.000,00 kr.;Energimærke D;Villa;92 m²;Ejerudg. 2.076 kr./md;Grund 813 m²;4 Vær.;71 dage;Opført 1955
061e76cc-e65c-48df-840b-43ab2daf20ac;/adresse/buggesgaardvej-6-8361-hasselager;Buggesgårdvej 6Kolt, 8361 Hasselager;Kolt, 8361 Hasselager;3.199.000,00 kr.;Energimærke B;Villa;127 m²;Ejerudg. 1.912 kr./md;Grund 399 m²;4 Vær.;71 dage;Opført 1877
8f02213c-c428-458a-a725-e88df254ce1c;/adresse/kragholmvej-3-7080-boerkop;Kragholmvej 3Gårslev, 7080 Børkop;Gårslev, 7080 Børkop;975.000,00 kr.;Energimærke C;Villa;115 m²;Ejerudg. 1.243 kr./md;Grund 760 m²;4 Vær.;71 dage;Opført 1800
3de308fd-58dc-4b33-99c9-e33208ec1027;/adresse/sulsted-engvej-25-9381-sulsted;Sulsted Engvej 259381 Sulsted;9381 Sulsted;895.000,00 kr.;Energimærke B;Villa;106 m²;Ejerudg. 1.423 kr./md;Grund 1.661 m²;4 Vær.;71 dage;Opført 1870
f9873833-f92c-4a82-b137-8463fc81db6e;/adresse/oerritslev-gade-39-5450-otterup;Ørritslev Gade 39Ørritslev, 5450 Otterup;Ørritslev, 5450 Otterup;395.000,00 kr.;Energimærke F;Villa;96 m²;Ejerudg. 1.481 kr./md;Grund 1.285 m²;2 Vær.;71 dage;Opført 1947
378d2c6e-32a7-40cb-9d82-e6504c9482ee;/adresse/boejstrupvej-27-8550-ryomgaard;Bøjstrupvej 27Bøjstrup, 8550 Ryomgård;Bøjstrup, 8550 Ryomgård;648.000,00 kr.;Energimærke C;Villa;90 m²;Ejerudg. 1.297 kr./md;Grund 504 m²;2 Vær.;71 dage;Opført 1890
2ba930e4-27b8-40dd-84cc-2e83a233f27b;/adresse/havbakken-63-6710-esbjerg-v;Havbakken 63Hjerting, 6710 Esbjerg V;Hjerting, 6710 Esbjerg V;2.698.000,00 kr.;Energimærke D;Villa;131 m²;Ejerudg. 2.254 kr./md;Grund 775 m²;4 Vær.;71 dage;Opført 1965
a7107e89-7454-4112-9370-24c73f151f3d;/adresse/slagelsevej-23-4200-slagelse;Slagelsevej 23Halkevad, 4200 Slagelse;Halkevad, 4200 Slagelse;1.295.000,00 kr.;Energimærke D;Villa;113 m²;Ejerudg. 1.560 kr./md;Grund 2.166 m²;4 Vær.;71 dage;Opført 1800
1f46cdab-8da5-47e4-9ded-20d4a25a4ad8;/adresse/soebjergvej-18-9550-mariager;Søbjergvej 189550 Mariager;9550 Mariager;2.250.000,00 kr.;Energimærke D;Villa;103 m²;Ejerudg. 1.518 kr./md;Grund 2.326 m²;3 Vær.;71 dage;Opført 1958
1f46cdab-8da5-47e4-9ded-20d4a25a4ad8;/adresse/soebjergvej-18-9550-mariager;Søbjergvej 189550 Mariager;(-10%);2.250.000,00 kr.;Energimærke D;Villa;103 m²;Ejerudg. 1.518 kr./md;Grund 2.326 m²;3 Vær.;71 dage;Opført 1958
7026e832-cb91-44a8-bf49-4158e5231233;/adresse/drejerbyvej-6-4800-nykoebing-f;Drejerbyvej 6Nr Ørslev, 4800 Nykøbing F;Nr Ørslev, 4800 Nykøbing F;388.000,00 kr.;Energimærke F;Villa/Fritidsbolig;107 m²;Ejerudg. 1.536 kr./md;Grund 2.379 m²;3 Vær.;71 dage;Opført 1880
e5c947e4-fa0d-44b6-ac76-339655a0a5a6;/adresse/nabgyden-17-5600-faaborg;Nabgyden 175600 Faaborg;5600 Faaborg;2.795.000,00 kr.;Energimærke B;Villa/Fritidsbolig;109 m²;Ejerudg. 1.352 kr./md;Grund 743 m²;3 Vær.;71 dage;Opført 1886
bab6de27-44b0-4ffb-ae92-e8061a56878c;/adresse/jernbanestraede-4-8600-silkeborg;Jernbanestræde 48600 Silkeborg;8600 Silkeborg;3.595.000,00 kr.;Energimærke F;Villa;115 m²;Ejerudg. 3.297 kr./md;Grund 305 m²;4 Vær.;71 dage;Opført 1914
7dbe3bc5-cfd0-4acf-b6ae-82473c9860e0;/adresse/kejsdalen-11-7130-juelsminde;Kejsdalen 11Klakring, 7130 Juelsminde;Klakring, 7130 Juelsminde;1.695.000,00 kr.;Energimærke D;Villa;120 m²;Ejerudg. 1.410 kr./md;Grund 832 m²;4 Vær.;71 dage;Opført 1980
b02a7153-a2af-4c80-808e-e7d0640ca7b1;/adresse/jernvedvej-22-6771-gredstedbro;Jernvedvej 22Gredsted, 6771 Gredstedbro;Gredsted, 6771 Gredstedbro;795.000,00 kr.;Energimærke F;Villa;133 m²;Ejerudg. 1.309 kr./md;Grund 2.564 m²;4 Vær.;71 dage;Opført 1870
77a08211-a700-4fba-b95e-b443c74642e6;/adresse/groensundvej-125-4780-stege;Grønsundvej 125Nøbølle, 4780 Stege;Nøbølle, 4780 Stege;925.000,00 kr.;Energimærke F;Villa;118 m²;Ejerudg. 1.416 kr./md;Grund 1.392 m²;3 Vær.;71 dage;Opført 1954
bd2e9558-5c42-4a5d-9bc1-c13706744086;/adresse/godtlandsvej-36-9310-vodskov;Godtlandsvej 369310 Vodskov;9310 Vodskov;1.450.000,00 kr.;Energimærke D;Villa;113 m²;Ejerudg. 1.467 kr./md;Grund 876 m²;4 Vær.;71 dage;Opført 1974
9f8a8e16-74d5-42d0-b1e5-12d1e7d5d8d4;/adresse/soekrogen-70-4281-goerlev;Søkrogen 704281 Gørlev;4281 Gørlev;1.095.000,00 kr.;Energimærke F;Villa;169 m²;Ejerudg. 1.679 kr./md;Grund 774 m²;4 Vær.;71 dage;Opført 1975
731b4d63-a8ce-4b5f-a4cd-dd95cafac364;/adresse/jacob-gades-vej-6-5610-assens;Jacob Gades Vej 6Torø Huse, 5610 Assens;Torø Huse, 5610 Assens;1.595.000,00 kr.;Energimærke E;Villa;140 m²;Ejerudg. 1.870 kr./md;Grund 600 m²;4 Vær.;71 dage;Opført 1898
fe9f399a-afde-4a74-bc91-3e1e68184505;/adresse/rolighedsvej-12-9560-hadsund;Rolighedsvej 129560 Hadsund;9560 Hadsund;995.000,00 kr.;Energimærke F;Villa;111 m²;Ejerudg. 1.414 kr./md;Grund 772 m²;4 Vær.;71 dage;Opført 1987
79fa5eef-429b-46c1-ae9d-ad3e05c986ac;/adresse/vissehoej-64-9210-aalborg-soe;Vissehøj 649210 Aalborg SØ;9210 Aalborg SØ;2.445.000,00 kr.;Energimærke C;Villa;119 m²;Ejerudg. 2.115 kr./md;Grund 816 m²;4 Vær.;71 dage;Opført 1982
a7c00f66-43a8-41c2-ad18-8249f0e0de23;/adresse/granlunden-3-4632-bjaeverskov;Granlunden 34632 Bjæverskov;4632 Bjæverskov;3.395.000,00 kr.;Energimærke C;Villa;140 m²;Ejerudg. 2.454 kr./md;Grund 658 m²;4 Vær.;71 dage;Opført 2001
a7c00f66-43a8-41c2-ad18-8249f0e0de23;/adresse/granlunden-3-4632-bjaeverskov;Granlunden 34632 Bjæverskov;(-3%);3.395.000,00 kr.;Energimærke C;Villa;140 m²;Ejerudg. 2.454 kr./md;Grund 658 m²;4 Vær.;71 dage;Opført 2001
3b001729-e5da-4a57-a24b-cc4722d9e48f;/adresse/danshoejvej-64-2500-valby;Danshøjvej 642500 Valby;2500 Valby;8.995.000,00 kr.;Energimærke C;Villa;142 m²;Ejerudg. 5.542 kr./md;Grund 706 m²;4 Vær.;71 dage;Opført 1932
3e08df41-b5ba-4ce6-8391-217553dd1909;/adresse/foerslevvej-10-4700-naestved;Førslevvej 10Hyllinge, 4700 Næstved;Hyllinge, 4700 Næstved;945.000,00 kr.;Energimærke D;Villa;76 m²;Ejerudg. 1.130 kr./md;Grund 904 m²;3 Vær.;71 dage;Opført 1947
3e08df41-b5ba-4ce6-8391-217553dd1909;/adresse/foerslevvej-10-4700-naestved;Førslevvej 10Hyllinge, 4700 Næstved;(-5%);945.000,00 kr.;Energimærke D;Villa;76 m²;Ejerudg. 1.130 kr./md;Grund 904 m²;3 Vær.;71 dage;Opført 1947
1d506db5-9ac3-4f5a-8aa9-768da3ee1740;/adresse/taarbaek-strandvej-100-2930-klampenborg;Taarbæk Strandvej 1002930 Klampenborg;2930 Klampenborg;8.750.000,00 kr.;Energimærke C;Villa;82 m²;Ejerudg. 5.077 kr./md;Grund 88 m²;4 Vær.;71 dage;Opført 1802
b8e62779-9755-4e7d-88ae-84440f16366d;/adresse/slejpnersvej-12-4873-vaeggerloese;Slejpnersvej 124873 Væggerløse;4873 Væggerløse;1.395.000,00 kr.;Energimærke C;Villa;139 m²;Ejerudg. 1.472 kr./md;Grund 1.016 m²;4 Vær.;71 dage;Opført 1973
f0dfcb78-1b68-4a4e-acc5-bc496062bbbf;/adresse/rasmussensvej-8-4600-koege;Rasmussensvej 84600 Køge;4600 Køge;4.695.000,00 kr.;Energimærke D;Villa;73 m²;Ejerudg. 3.144 kr./md;Grund 422 m²;3 Vær.;71 dage;Opført 1939
05764640-4797-4f8b-bc8c-0d1851419472;/adresse/mejerivangen-23-9800-hjoerring;Mejerivangen 23Mygdal, 9800 Hjørring;Mygdal, 9800 Hjørring;1.595.000,00 kr.;Energimærke B;Villa;168 m²;Ejerudg. 1.336 kr./md;Grund 1.849 m²;4 Vær.;71 dage;Opført 2000
8607d0a4-e6e9-4b1e-acf4-4594d523409d;/adresse/gudenaavej-9-7400-herning;Gudenåvej 97400 Herning;7400 Herning;2.095.000,00 kr.;Energimærke C;Villa;178 m²;Ejerudg. 1.819 kr./md;Grund 791 m²;4 Vær.;71 dage;Opført 1972
35011882-8331-48c8-9f5b-57ed4ece87f7;/adresse/forsamlingshusvej-5-6630-roedding;Forsamlingshusvej 5Hjerting, 6630 Rødding;Hjerting, 6630 Rødding;545.000,00 kr.;Energimærke G;Villa;110 m²;Ejerudg. 1.063 kr./md;Grund 971 m²;4 Vær.;71 dage;Opført 1967
ceb240e3-fcda-461b-a3e7-ae57a953b557;/adresse/hans-j.-nielsens-vej-2-5260-odense-s;Hans J. Nielsens Vej 2Hjallese, 5260 Odense S;Hjallese, 5260 Odense S;2.245.000,00 kr.;Energimærke D;Villa;140 m²;Ejerudg. 2.400 kr./md;Grund 829 m²;3 Vær.;71 dage;Opført 1971
ceb240e3-fcda-461b-a3e7-ae57a953b557;/adresse/hans-j.-nielsens-vej-2-5260-odense-s;Hans J. Nielsens Vej 2Hjallese, 5260 Odense S;(-6%);2.245.000,00 kr.;Energimærke D;Villa;140 m²;Ejerudg. 2.400 kr./md;Grund 829 m²;3 Vær.;71 dage;Opført 1971
2f5cda9b-c6b3-4451-83f8-42306e75e93b;/adresse/askimvej-24-2830-virum;Askimvej 242830 Virum;2830 Virum;6.495.000,00 kr.;Energimærke D;Villa;72 m²;Ejerudg. 5.551 kr./md;Grund 630 m²;3 Vær.;71 dage;Opført 1948
cf672c01-f2f8-4940-a6ba-df4b22dbb06e;/adresse/loekken-4-6520-toftlund;Løkken 46520 Toftlund;6520 Toftlund;895.000,00 kr.;Energimærke C;Villa;140 m²;Ejerudg. 1.229 kr./md;Grund 982 m²;4 Vær.;71 dage;Opført 1966
cf672c01-f2f8-4940-a6ba-df4b22dbb06e;/adresse/loekken-4-6520-toftlund;Løkken 46520 Toftlund;(-2%);895.000,00 kr.;Energimærke C;Villa;140 m²;Ejerudg. 1.229 kr./md;Grund 982 m²;4 Vær.;71 dage;Opført 1966
68ba0655-e3d6-4ec7-a383-6bd7b4bcbfb2;/adresse/roedhoejvej-6-4220-korsoer;Rødhøjvej 64220 Korsør;4220 Korsør;1.945.000,00 kr.;Energimærke E;Villa;168 m²;Ejerudg. 2.580 kr./md;Grund 2.260 m²;4 Vær.;71 dage;Opført 1878
f8f12b3e-3470-4fcd-9500-b25537832b31;/adresse/elmevej-5-3200-helsinge;Elmevej 53200 Helsinge;3200 Helsinge;1.995.000,00 kr.;Energimærke D;Villa;135 m²;Ejerudg. 2.748 kr./md;Grund 838 m²;4 Vær.;71 dage;Opført 1940
2f86c7bd-c932-4c98-ad2f-b9a53dd0f378;/adresse/plantagevej-2-8961-allingaabro;Plantagevej 28961 Allingåbro;8961 Allingåbro;550.000,00 kr.;Energimærke D;Villa;93 m²;Ejerudg. 1.217 kr./md;Grund 654 m²;3 Vær.;71 dage;Opført 1957
6b88eaea-c47e-4620-83f8-04fff95a6af6;/adresse/tinghoejvej-2-7755-bedsted-thy;Tinghøjvej 2Hassing, 7755 Bedsted Thy;Hassing, 7755 Bedsted Thy;875.000,00 kr.;Energimærke E;Villa;140 m²;Ejerudg. 1.528 kr./md;Grund 5.240 m²;4 Vær.;71 dage;Opført 1863
0b67099b-8974-42ac-9e8f-a3e40ada367e;/adresse/stenlandsvej-27-2300-koebenhavn-s;Stenlandsvej 272300 København S;2300 København S;6.300.000,00 kr.;Energimærke C;Villa;104 m²;Ejerudg. 4.680 kr./md;Grund 627 m²;4 Vær.;71 dage;Opført 1940
a7b3143f-ed53-4206-b187-060cc4fb98ff;/adresse/tranevej-12-7130-juelsminde;Tranevej 127130 Juelsminde;7130 Juelsminde;1.745.000,00 kr.;Energimærke C;Villa;138 m²;Ejerudg. 1.774 kr./md;Grund 1.194 m²;4 Vær.;71 dage;Opført 1973
07810c48-3d63-4530-9493-c0915db25f54;/adresse/laerkevej-13-9690-fjerritslev;Lærkevej 139690 Fjerritslev;9690 Fjerritslev;1.445.000,00 kr.;Energimærke C;Villa;161 m²;Ejerudg. 1.891 kr./md;Grund 948 m²;4 Vær.;71 dage;Opført 1969
1ac2b2d6-c12c-42a3-9321-2e70bb9448f6;/adresse/krokusvej-11-8500-grenaa;Krokusvej 118500 Grenaa;8500 Grenaa;1.645.000,00 kr.;Energimærke C;Villa;138 m²;Ejerudg. 1.458 kr./md;Grund 900 m²;4 Vær.;71 dage;Opført 1969
